path,class_id,conf,x_min,y_min,x_max,y_max,origin_path,x_pos,y_pos,z_pos,study_id,series_id,instance_number,series_description,class_name
/kaggle/temp/sagittal_all_images/2048265504___2998592741___9.png,9,0.8110313415527344,257.99999237060547,325.9999990463257,293.0000066757202,360.9999895095825,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2048265504/2998592741/9.dcm,13.733,-215.868,191.626,2048265504,2998592741,9,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/2056309275___530257231___7.png,0,0.7292467355728149,486.00001335144043,176.00001096725464,553.000020980835,241.99998378753662,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2056309275/530257231/7.dcm,-9.5806741714,-108.3807525635,140.3819885254,2056309275,530257231,7,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/2056309275___530257231___7.png,1,0.8184470534324646,642.0000553131104,203.99999618530273,710.0000381469727,274.0000247955322,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2056309275/530257231/7.dcm,-9.5806741714,-108.3807525635,140.3819885254,2056309275,530257231,7,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/2056309275___530257231___7.png,2,0.7497473955154419,457.99999237060547,296.0000276565552,525.0,363.99998664855957,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2056309275/530257231/7.dcm,-9.5806741714,-108.3807525635,140.3819885254,2056309275,530257231,7,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/2056309275___530257231___7.png,3,0.7892288565635681,619.9999809265137,320.0000047683716,690.0000095367432,391.00000858306885,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2056309275/530257231/7.dcm,-9.5806741714,-108.3807525635,140.3819885254,2056309275,530257231,7,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/2056309275___530257231___7.png,4,0.7407631874084473,431.9999694824219,430.0000190734863,500.0,499.0000247955322,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2056309275/530257231/7.dcm,-9.5806741714,-108.3807525635,140.3819885254,2056309275,530257231,7,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/2056309275___530257231___7.png,5,0.80536949634552,599.0000247955322,442.9999828338623,665.9999847412109,509.99999046325684,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2056309275/530257231/7.dcm,-9.5806741714,-108.3807525635,140.3819885254,2056309275,530257231,7,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/2056309275___530257231___7.png,6,0.7604615688323975,423.9999771118164,577.9999732971191,491.00003242492676,647.0000267028809,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2056309275/530257231/7.dcm,-9.5806741714,-108.3807525635,140.3819885254,2056309275,530257231,7,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/2056309275___530257231___7.png,7,0.8195523619651794,592.9999828338623,561.0000133514404,661.9999885559082,630.9999942779541,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2056309275/530257231/7.dcm,-9.5806741714,-108.3807525635,140.3819885254,2056309275,530257231,7,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/2056309275___530257231___7.png,8,0.7396992444992065,454.9999713897705,738.9999389648438,524.9999523162842,810.9999656677246,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2056309275/530257231/7.dcm,-9.5806741714,-108.3807525635,140.3819885254,2056309275,530257231,7,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/2056309275___530257231___7.png,9,0.7996513843536377,611.9999885559082,671.999979019165,679.9999713897705,741.9999599456787,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2056309275/530257231/7.dcm,-9.5806741714,-108.3807525635,140.3819885254,2056309275,530257231,7,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/2059107661___1284191790___7.png,0,0.7163057923316956,191.99999570846558,183.00001621246338,227.99999713897705,220.00000476837158,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2059107661/1284191790/7.dcm,-34.7109870911,-113.3189468384,313.3682861328,2059107661,1284191790,7,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/2059107661___1284191790___7.png,1,0.8155940771102905,310.9999895095825,203.99999618530273,345.99997997283936,238.99998664855957,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2059107661/1284191790/7.dcm,-34.7109870911,-113.3189468384,313.3682861328,2059107661,1284191790,7,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/2059107661___1284191790___7.png,2,0.7261620759963989,177.00001001358032,248.00000190734863,213.0000114440918,284.00001525878906,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2059107661/1284191790/7.dcm,-34.7109870911,-113.3189468384,313.3682861328,2059107661,1284191790,7,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/2059107661___1284191790___7.png,3,0.8181144595146179,300.9999752044678,252.99999713897705,335.9999656677246,288.0000114440918,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2059107661/1284191790/7.dcm,-34.7109870911,-113.3189468384,313.3682861328,2059107661,1284191790,7,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/2059107661___1284191790___7.png,4,0.7045483589172363,175.0,314.0000104904175,211.9999885559082,350.0,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2059107661/1284191790/7.dcm,-34.7109870911,-113.3189468384,313.3682861328,2059107661,1284191790,7,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/2059107661___1284191790___7.png,5,0.8256114721298218,294.0000057220459,301.99997425079346,328.9999723434448,336.9999885559082,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2059107661/1284191790/7.dcm,-34.7109870911,-113.3189468384,313.3682861328,2059107661,1284191790,7,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/2059107661___1284191790___7.png,6,0.6665043830871582,190.00000953674316,376.99999809265137,224.00000095367432,412.000036239624,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2059107661/1284191790/7.dcm,-34.7109870911,-113.3189468384,313.3682861328,2059107661,1284191790,7,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/2059107661___1284191790___7.png,7,0.8170624375343323,305.9999704360962,349.0000009536743,341.00000858306885,383.99999141693115,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2059107661/1284191790/7.dcm,-34.7109870911,-113.3189468384,313.3682861328,2059107661,1284191790,7,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/2059107661___1284191790___7.png,8,0.7381934523582458,209.99999046325684,441.00003242492676,244.99998092651367,476.99995040893555,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2059107661/1284191790/7.dcm,-34.7109870911,-113.3189468384,313.3682861328,2059107661,1284191790,7,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/2059107661___1284191790___7.png,9,0.816645622253418,320.0000047683716,386.9999885559082,354.9999952316284,421.99997901916504,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2059107661/1284191790/7.dcm,-34.7109870911,-113.3189468384,313.3682861328,2059107661,1284191790,7,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/2080571489___2626574614___8.png,0,0.7895377278327942,198.0000138282776,100.99999904632568,234.00001525878906,136.00001335144043,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2080571489/2626574614/8.dcm,-17.6667,-148.594,130.802,2080571489,2626574614,8,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/2080571489___2626574614___8.png,1,0.816074550151825,282.99999237060547,119.0000057220459,317.9999828338623,153.99999618530273,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2080571489/2626574614/8.dcm,-17.6667,-148.594,130.802,2080571489,2626574614,8,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/2080571489___2626574614___8.png,2,0.7699729800224304,178.000009059906,167.00000762939453,213.99998664855957,202.99999713897705,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2080571489/2626574614/8.dcm,-17.6667,-148.594,130.802,2080571489,2626574614,8,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/2080571489___2626574614___8.png,3,0.8003153800964355,266.00000858306885,180.9999942779541,300.9999990463257,215.99998474121094,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2080571489/2626574614/8.dcm,-17.6667,-148.594,130.802,2080571489,2626574614,8,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/2080571489___2626574614___8.png,4,0.7667120695114136,165.9999966621399,243.00000667572021,200.99999904632568,277.99997329711914,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2080571489/2626574614/8.dcm,-17.6667,-148.594,130.802,2080571489,2626574614,8,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/2080571489___2626574614___8.png,5,0.8148192167282104,257.0000171661377,244.99998092651367,292.00000762939453,280.0000190734863,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2080571489/2626574614/8.dcm,-17.6667,-148.594,130.802,2080571489,2626574614,8,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/2080571489___2626574614___8.png,6,0.7519587278366089,159.99999046325684,316.9999837875366,196.00000381469727,352.99999713897705,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2080571489/2626574614/8.dcm,-17.6667,-148.594,130.802,2080571489,2626574614,8,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/2080571489___2626574614___8.png,7,0.8193264007568359,255.9999942779541,309.99999046325684,290.00000953674316,343.999981880188,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2080571489/2626574614/8.dcm,-17.6667,-148.594,130.802,2080571489,2626574614,8,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/2080571489___2626574614___8.png,8,0.7331143021583557,171.00000381469727,394.0000295639038,203.99999618530273,428.99999618530273,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2080571489/2626574614/8.dcm,-17.6667,-148.594,130.802,2080571489,2626574614,8,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/2080571489___2626574614___8.png,9,0.7895424962043762,268.0000066757202,357.99999237060547,302.99999713897705,393.0000305175781,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2080571489/2626574614/8.dcm,-17.6667,-148.594,130.802,2080571489,2626574614,8,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/2083466060___4218542675___12.png,0,0.7461144924163818,260.00001430511475,222.00000286102295,308.99999141693115,273.00002574920654,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2083466060/4218542675/12.dcm,-8.0296,-85.0702,-264.075,2083466060,4218542675,12,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/2083466060___4218542675___12.png,1,0.7895504832267761,397.00000286102295,227.99999713897705,448.00004959106445,282.99999237060547,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2083466060/4218542675/12.dcm,-8.0296,-85.0702,-264.075,2083466060,4218542675,12,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/2083466060___4218542675___12.png,2,0.7603902816772461,241.00000858306885,314.0000104904175,291.9999837875366,369.0000295639038,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2083466060/4218542675/12.dcm,-8.0296,-85.0702,-264.075,2083466060,4218542675,12,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/2083466060___4218542675___12.png,3,0.794134795665741,387.999963760376,322.00000286102295,440.00000953674316,376.99997425079346,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2083466060/4218542675/12.dcm,-8.0296,-85.0702,-264.075,2083466060,4218542675,12,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/2083466060___4218542675___12.png,4,0.7627628445625305,227.99999713897705,411.9999885559082,276.0000228881836,463.0000114440918,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2083466060/4218542675/12.dcm,-8.0296,-85.0702,-264.075,2083466060,4218542675,12,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/2083466060___4218542675___12.png,5,0.8109405040740967,375.9999752044678,414.99996185302734,425.0,466.9999599456787,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2083466060/4218542675/12.dcm,-8.0296,-85.0702,-264.075,2083466060,4218542675,12,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/2083466060___4218542675___12.png,6,0.6953667402267456,219.0000057220459,508.99996757507324,268.0000066757202,559.9999904632568,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2083466060/4218542675/12.dcm,-8.0296,-85.0702,-264.075,2083466060,4218542675,12,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/2083466060___4218542675___12.png,7,0.8337211608886719,361.9999885559082,509.00001525878906,411.9999885559082,560.9999656677246,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2083466060/4218542675/12.dcm,-8.0296,-85.0702,-264.075,2083466060,4218542675,12,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/2083466060___4218542675___12.png,8,0.7466461062431335,210.99998950958252,609.999942779541,259.99999046325684,661.9999885559082,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2083466060/4218542675/12.dcm,-8.0296,-85.0702,-264.075,2083466060,4218542675,12,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/2083466060___4218542675___12.png,9,0.8025934100151062,360.00001430511475,592.9999828338623,406.9999694824219,642.9999828338623,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2083466060/4218542675/12.dcm,-8.0296,-85.0702,-264.075,2083466060,4218542675,12,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/2090173285___766243965___8.png,0,0.7818967700004578,272.9999780654907,123.99998903274536,315.99998474121094,168.00000667572021,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2090173285/766243965/8.dcm,-18.914675,-110.306984,-297.44934,2090173285,766243965,8,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/2090173285___766243965___8.png,1,0.8071250319480896,390.000057220459,144.0000057220459,432.0000171661377,186.9999885559082,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2090173285/766243965/8.dcm,-18.914675,-110.306984,-297.44934,2090173285,766243965,8,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/2090173285___766243965___8.png,2,0.7678294777870178,262.0000123977661,203.00002098083496,304.9999952316284,247.00002670288086,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2090173285/766243965/8.dcm,-18.914675,-110.306984,-297.44934,2090173285,766243965,8,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/2090173285___766243965___8.png,3,0.8103907704353333,375.0,218.00000667572021,416.9999599456787,262.0000123977661,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2090173285/766243965/8.dcm,-18.914675,-110.306984,-297.44934,2090173285,766243965,8,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/2090173285___766243965___8.png,4,0.7691861987113953,247.99997806549072,290.00000953674316,290.00000953674316,334.00001525878906,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2090173285/766243965/8.dcm,-18.914675,-110.306984,-297.44934,2090173285,766243965,8,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/2090173285___766243965___8.png,5,0.8202301859855652,366.00000858306885,293.0000066757202,408.99996757507324,336.9999885559082,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2090173285/766243965/8.dcm,-18.914675,-110.306984,-297.44934,2090173285,766243965,8,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/2090173285___766243965___8.png,6,0.7402370572090149,247.00000286102295,383.0000162124634,290.00000953674316,426.99999809265137,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2090173285/766243965/8.dcm,-18.914675,-110.306984,-297.44934,2090173285,766243965,8,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/2090173285___766243965___8.png,7,0.8350804448127747,366.9999837875366,362.0000123977661,407.99999237060547,405.9999942779541,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2090173285/766243965/8.dcm,-18.914675,-110.306984,-297.44934,2090173285,766243965,8,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/2090173285___766243965___8.png,8,0.7730104923248291,260.00001430511475,469.9999809265137,301.99999809265137,513.9999866485596,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2090173285/766243965/8.dcm,-18.914675,-110.306984,-297.44934,2090173285,766243965,8,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/2090173285___766243965___8.png,9,0.8253600597381592,378.99999618530273,419.9999809265137,421.99997901916504,463.99998664855957,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2090173285/766243965/8.dcm,-18.914675,-110.306984,-297.44934,2090173285,766243965,8,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/2097856420___3505847202___11.png,0,0.7608073949813843,126.99999809265137,142.9999828338623,156.99999332427979,174.99998807907104,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2097856420/3505847202/11.dcm,19.835936682079,-55.477772414908,-333.16394501488,2097856420,3505847202,11,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/2097856420___3505847202___11.png,1,0.8023088574409485,209.00001525878906,149.00000095367432,239.00001049041748,180.00001907348633,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2097856420/3505847202/11.dcm,19.835936682079,-55.477772414908,-333.16394501488,2097856420,3505847202,11,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/2097856420___3505847202___11.png,2,0.7483724355697632,117.99999475479126,206.99999332427979,148.99998903274536,237.9999876022339,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2097856420/3505847202/11.dcm,19.835936682079,-55.477772414908,-333.16394501488,2097856420,3505847202,11,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/2097856420___3505847202___11.png,3,0.8181025981903076,200.99997520446777,205.9999942779541,231.99999332427979,236.9999885559082,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2097856420/3505847202/11.dcm,19.835936682079,-55.477772414908,-333.16394501488,2097856420,3505847202,11,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/2097856420___3505847202___11.png,4,0.738420844078064,119.99999284744263,278.99999618530273,151.99999809265137,310.9999895095825,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2097856420/3505847202/11.dcm,19.835936682079,-55.477772414908,-333.16394501488,2097856420,3505847202,11,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/2097856420___3505847202___11.png,5,0.7942216992378235,202.99999713897705,258.0000162124634,233.99999141693115,289.0000104904175,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2097856420/3505847202/11.dcm,19.835936682079,-55.477772414908,-333.16394501488,2097856420,3505847202,11,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/2097856420___3505847202___11.png,6,0.6360490918159485,148.00000190734863,349.9999761581421,177.99999713897705,379.9999952316284,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2097856420/3505847202/11.dcm,19.835936682079,-55.477772414908,-333.16394501488,2097856420,3505847202,11,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/2097856420___3505847202___11.png,7,0.6519668698310852,225.0000238418579,284.99999046325684,254.99999523162842,315.00000953674316,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2097856420/3505847202/11.dcm,19.835936682079,-55.477772414908,-333.16394501488,2097856420,3505847202,11,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/2097856420___3505847202___11.png,8,0.7316669225692749,188.99999856948853,391.9999837875366,219.99998092651367,422.9999542236328,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2097856420/3505847202/11.dcm,19.835936682079,-55.477772414908,-333.16394501488,2097856420,3505847202,11,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/2097856420___3505847202___11.png,9,0.825914740562439,256.9999694824219,322.9999780654907,287.9999876022339,354.9999952316284,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2097856420/3505847202/11.dcm,19.835936682079,-55.477772414908,-333.16394501488,2097856420,3505847202,11,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/2108089280___97504499___10.png,0,0.732234537601471,206.000018119812,229.00002002716064,251.99999809265137,275.9999990463257,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2108089280/97504499/10.dcm,2.39668489,-131.37260437,184.6628418,2108089280,97504499,10,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/2108089280___97504499___10.png,1,0.8042506575584412,352.99999713897705,272.00000286102295,398.00000190734863,318.0000066757202,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2108089280/97504499/10.dcm,2.39668489,-131.37260437,184.6628418,2108089280,97504499,10,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/2108089280___97504499___10.png,2,0.7306833863258362,177.99999713897705,323.00002574920654,222.00002670288086,368.0000305175781,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2108089280/97504499/10.dcm,2.39668489,-131.37260437,184.6628418,2108089280,97504499,10,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/2108089280___97504499___10.png,3,0.820697546005249,321.00000381469727,351.99995040893555,364.99998569488525,397.9999542236328,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2108089280/97504499/10.dcm,2.39668489,-131.37260437,184.6628418,2108089280,97504499,10,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/2108089280___97504499___10.png,4,0.7362450361251831,156.00000619888306,413.99998664855957,201.99999809265137,460.9999656677246,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2108089280/97504499/10.dcm,2.39668489,-131.37260437,184.6628418,2108089280,97504499,10,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/2108089280___97504499___10.png,5,0.8123262524604797,293.0000066757202,433.0000400543213,339.0000104904175,480.0000190734863,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2108089280/97504499/10.dcm,2.39668489,-131.37260437,184.6628418,2108089280,97504499,10,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/2108089280___97504499___10.png,6,0.6897795796394348,137.99999952316284,515.9999847412109,182.00000524520874,559.9999904632568,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2108089280/97504499/10.dcm,2.39668489,-131.37260437,184.6628418,2108089280,97504499,10,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/2108089280___97504499___10.png,7,0.810507595539093,281.9999933242798,510.9999656677246,326.0000228881836,556.9999694824219,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2108089280/97504499/10.dcm,2.39668489,-131.37260437,184.6628418,2108089280,97504499,10,Sagittal T2/STIR,L4/L5_R
/kaggle/temp/sagittal_all_images/2108089280___97504499___10.png,8,0.7130382657051086,175.99999904632568,620.0000286102295,222.00000286102295,667.0000076293945,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2108089280/97504499/10.dcm,2.39668489,-131.37260437,184.6628418,2108089280,97504499,10,Sagittal T2/STIR,L5/S1_L
/kaggle/temp/sagittal_all_images/2108089280___97504499___10.png,9,0.7963725924491882,295.99997997283936,551.0000228881836,340.99998474121094,597.0000267028809,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/2108089280/97504499/10.dcm,2.39668489,-131.37260437,184.6628418,2108089280,97504499,10,Sagittal T2/STIR,L5/S1_R
/kaggle/temp/sagittal_all_images/211713723___110627986___8.png,0,0.7288789749145508,117.99999475479126,62.99999952316284,139.9999976158142,85.00000238418579,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/211713723/110627986/8.dcm,3.7155398753064,-87.085287828943,147.86984967927,211713723,110627986,8,Sagittal T2/STIR,L1/L2_L
/kaggle/temp/sagittal_all_images/211713723___110627986___8.png,1,0.8244026899337769,176.99999809265137,69.9999988079071,198.00000190734863,91.00000262260437,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/211713723/110627986/8.dcm,3.7155398753064,-87.085287828943,147.86984967927,211713723,110627986,8,Sagittal T2/STIR,L1/L2_R
/kaggle/temp/sagittal_all_images/211713723___110627986___8.png,2,0.7492183446884155,111.9999885559082,105.99998235702515,134.0000033378601,127.9999852180481,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/211713723/110627986/8.dcm,3.7155398753064,-87.085287828943,147.86984967927,211713723,110627986,8,Sagittal T2/STIR,L2/L3_L
/kaggle/temp/sagittal_all_images/211713723___110627986___8.png,3,0.8109101057052612,172.99998998641968,108.99999141693115,193.999981880188,129.99999523162842,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/211713723/110627986/8.dcm,3.7155398753064,-87.085287828943,147.86984967927,211713723,110627986,8,Sagittal T2/STIR,L2/L3_R
/kaggle/temp/sagittal_all_images/211713723___110627986___8.png,4,0.733361005783081,111.00000143051147,150.99999904632568,131.99999332427979,173.00000190734863,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/211713723/110627986/8.dcm,3.7155398753064,-87.085287828943,147.86984967927,211713723,110627986,8,Sagittal T2/STIR,L3/L4_L
/kaggle/temp/sagittal_all_images/211713723___110627986___8.png,5,0.830181896686554,170.00000476837158,149.00000095367432,191.00000858306885,171.00000381469727,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/211713723/110627986/8.dcm,3.7155398753064,-87.085287828943,147.86984967927,211713723,110627986,8,Sagittal T2/STIR,L3/L4_R
/kaggle/temp/sagittal_all_images/211713723___110627986___8.png,6,0.7383798956871033,112.99999952316284,200.0,135.0000023841858,222.00000286102295,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/211713723/110627986/8.dcm,3.7155398753064,-87.085287828943,147.86984967927,211713723,110627986,8,Sagittal T2/STIR,L4/L5_L
/kaggle/temp/sagittal_all_images/211713723___110627986___8.png,7,0.833941638469696,172.99998998641968,185.99998950958252,194.0000057220459,207.99999237060547,/kaggle/input/rsna-2024-lumbar-spine-degenerative-classification/train_images/211713723/110627986/8.dcm,3.7155398753064,-87.085287828943,147.86984967927,211713723,110627986,8,Sagittal T2/STIR,L4/L5_R
